AADT,YEAR_,ID,CLASSD,SECTION_,COMM,ACTIVE,SITETYPE,DISTRICT,COUNTYDOT,COUNTYNM,MNG_DIST,KFCTR,DFCTR,TFCTR,LOCATION,EPSG4326x,EPSG4326y
22000,2022,875045,No,87030000,"SR 5/US-1/NB, 200' E SE 2 AV ON SE 4 ST",Y,Portable,6,87,Miami-Dade,6,9,99.9,3.2,10.571,-80.18967675,25.77091379
149500,2022,870554,No,87260000,"SR 826/PALMETTO EXPWY, 1100' W NW 57 AV/SR 823",Y,Portable,6,87,Miami-Dade,6,9,56.7,5.4,18.932,-80.29449104,25.92496853
13000,2022,876049,Yes,87021001,"RAMP 87021001 FROM WB SR878 TO WB SW 88 ST, 700' SW OF SR 878",Y,Portable,6,87,Miami-Dade,6,8,99.9,3,0.133,-80.35077514,25.68847664
22500,2022,870047,No,87072000,"SR 985/SW 107 AV, 70' N SW 44 ST",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.2,3.73,-80.36744621,25.7258716
5300,2022,873040,No,87000163,"NE 6 ST, 200'W OF NE 2 AVE.",Y,Portable,6,87,Miami-Dade,6,9,99.9,14.2,0.129,-80.19109296,25.78001575
30000,2022,870544,Yes,87020000,"SR 5/US-1, 100' N LUCY ST/SW 328 ST(HOMESTEAD)",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.3,2.032,-80.47472895,25.46476843
16000,2022,876028,Yes,87004022,"RAMP 87004022 FROM WB I-195 TO WB NW 38 ST, 500' W OF I-195",Y,Portable,6,87,Miami-Dade,6,8,99.9,4.9,0.095,-80.18475851,25.81194438
31000,2022,870050,Yes,87015000,"SR 989/ALLAPATTAH DR/SW112AVE, 1000' N HEFT/SR 821",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.5,0.285,-80.37199529,25.53538238
12000,2022,876150,Yes,87200110,"RAMP 87200110 FROM NB NW 17 AVE TO WB SR836, 100' N OF NW 17 AVE",Y,Portable,6,87,Miami-Dade,6,8,99.9,8,0.019,-80.22252502,25.78348583
31500,2022,872580,No,87072000,"SR 985/SW 107 AVE, 200' S OF FLAGLER ST",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.2,6.625,-80.36888689,25.76786604
49500,2022,870360,No,87002000,"SR 823/RED RD, 200' S SR 916/NW 138 ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,4.8,4.716,-80.29188853,25.89821493
7400,2022,876011,Yes,87003013,"RAMP 87003013 FROM WB SR112 TO WB NW 41 ST, 200' W OF SR 112",Y,Portable,6,87,Miami-Dade,6,8,99.9,19.2,0.038,-80.23889558,25.81259224
34000,2022,871038,Yes,87054000,"SR 972/CORAL WAY, 200' W OF SW 29 AVE",Y,Portable,6,87,Miami-Dade,6,9,56.5,2.1,1.327,-80.24152616,25.7501873
257000,2022,872100,No,87270000,"SR 9A/I-95, 200' N NW 125 ST",Y,Portable,6,87,Miami-Dade,6,8,50.7,4.3,10.238,-80.20922805,25.89068739
3600,2022,876008,Yes,87003010,"RAMP 87003010 FROM EB SR112 TO SB NW 29 AVE, 200' SE OF SR 112",Y,Portable,6,87,Miami-Dade,6,8,99.9,17.3,0.038,-80.24264623,25.81194338
5000,2022,876115,Yes,87200073,"RAMP 87200073 FROM EB SR836 TO SB NW 107 AVE, 800' E OF SR 836",Y,Portable,6,87,Miami-Dade,6,8,99.9,15.3,0.152,-80.37338211,25.77880828
43000,2022,872521,Yes,87020000,"SR 5/US-1, 380' N SW 272 ST",Y,Portable,6,87,Miami-Dade,6,9,56.5,4,6.658,-80.42888857,25.5170112
29500,2022,870121,Yes,87038000,"SR 932/NW 103 ST, 200' W NW 7 AV",Y,Portable,6,87,Miami-Dade,6,9,54.7,4.3,8.188,-80.20986642,25.86916809
26000,2022,872002,No,87021000,"SR 878/SNAPPER CRK EXPWY, 500' W SR 5/US-1",Y,Portable,6,87,Miami-Dade,6,9,64.8,2.7,2.563,-80.30382502,25.69350593
15500,2022,875103,No,87120000,"SR 90/US-41/SW 8 ST/ONE-WAY EB, 200' E BEACON BLVD",Y,Portable,6,87,Miami-Dade,6,9,99.9,2.5,15.233,-80.23698913,25.76522865
20400,2022,870632,No,87012000,"SR 847/NW 47 AV, 300' N MIAMI GARDENS DR",Y,Portable,6,87,Miami-Dade,6,9,54.7,5.4,0.057,-80.27748755,25.94052673
12500,2022,876074,No,87075527,"RAMP 87075527 FROM EB I-75 OFF RAMP TO NB ON RAMP 87300499, 1000' E OF I-75",Y,Portable,6,87,Miami-Dade,6,8,99.9,14.3,0.189,-80.32584246,25.89870451
27000,2022,875014,Yes,87140000,"SR 7/SW/NW 7 AV, 150' S NW 116 TER",Y,Portable,6,87,Miami-Dade,6,9,54.7,5.6,7.992,-80.21046315,25.88099375
125500,2022,870564,No,87260000,"SR 826/PALMETTO EXPWY, 1000' N SW 72 ST",Y,Portable,6,87,Miami-Dade,6,9,64.8,5.4,2.069,-80.31754278,25.70604438
2000,2022,876045,Yes,87006047,"RAMP 87006047 FROM EB SR 970 TO NB SE 1 AVE, 200' E OF SR 970",Y,Portable,6,87,Miami-Dade,6,8,99.9,1.5,0.038,-80.19266046,25.77141388
41000,2022,871179,No,87281000,"SR 953/LEJEUNE RD, 100' S OF E 11 PLACE (HIALEAH)",Y,Portable,6,87,Miami-Dade,6,9,54.7,6.7,5.943,-80.26470299,25.81256353
32500,2022,870056,Yes,87039000,"SR 992/CORAL REEF DR/SW152ST, 411' W SW 112 AV",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.5,0.306,-80.37554018,25.62757734
23000,2022,876157,Yes,87200117,"RAMP 87200117 FROM EB SR836 TO SB I-95, 150' E OF SR 836",Y,Portable,6,87,Miami-Dade,6,8,99.9,9.6,0.028,-80.20583533,25.78840683
51500,2022,872556,No,87030000,"SR5/BISCAYNE BLVD., 200' N OF NE 104 ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,3,17.927,-80.1733831,25.87103728
24000,2022,870517,Yes,87290000,NW 8 ST/ SW 312 ST/ CAMPBELL DR 300' EAST OF NE 3 AVENUE,Y,Portable,6,87,Miami-Dade,6,9,56.5,4.9,0.425,-80.47061585,25.47719886
37500,2022,871080,No,87001000,"SR 94/KENDALL DR, 200' W SW 147 AV",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.8,3.324,-80.42681446,25.68494749
111000,2022,872055,Yes,87003000,"SR 112/AIRPORT EXPWY,1500' E NW 27 AV",Y,Portable,6,87,Miami-Dade,6,9,56.7,5.2,1.961,-80.24841186,25.81211347
45500,2022,875128,Yes,87240000,"SR 9/SW/NW 27 AV, 200' N FLAGLER ST/SR 968",Y,Portable,6,87,Miami-Dade,6,9,56.5,6.7,2.254,-80.23904888,25.77260879
900,2022,876110,Yes,87170364,"RAMP 87170364 FROM EB SUNNY ISLE CS TO INTRACOASTAL, 250' W OF SUNNY ISLE CS",Y,Portable,6,87,Miami-Dade,6,9,99.9,11.2,0.047,-80.12275458,25.9304457
42000,2022,872523,No,87030000,"SR 5/US-1, 200' N SR 922/NE 123 ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,3,19.364,-80.16359471,25.88967266
31500,2022,870132,Yes,87066000,SR 922/NE 96 ST. 89' W OF ABOTT AVE,Y,Portable,6,87,Miami-Dade,6,9,54.7,11.8,5.418,-80.12482789,25.88697591
14500,2022,876160,Yes,87200120,"RAMP 87200120 FROM NB I-95 TO EB I-395 RAMP 87270507, 200' N OF I-95",Y,Portable,6,87,Miami-Dade,6,8,99.9,1,0.038,-80.19996368,25.78205216
29500,2022,872543,No,87240000,"SR 9/NW 27 AVE, 200' N OF NW 54 ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,6.9,5.849,-80.24072738,25.82470576
59500,2022,870365,Yes,87140000,"SR 7/US-441/NW 2 AV,200' N IVES DAIRY RD/NW 199 ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,4.7,13.623,-80.20562603,25.95738521
49000,2022,875225,Yes,87170000,"SR 826/NE 163 ST, 100' E OF NE 20 AVE",Y,Portable,6,87,Miami-Dade,6,9,54.7,4,3.336,-80.15959551,25.9259709
26000,2022,871053,Yes,87281000,"SR 953/LEJEUNE RD, 760' N PONCE DE LEON BLVD",Y,Portable,6,87,Miami-Dade,6,9,56.5,2.8,0.217,-80.26178854,25.72965119
144500,2022,872500,Yes,87075000,"SR 93/I-75, 900' E UNDERPASS 870600",Y,Portable,6,87,Miami-Dade,6,8,53.5,8.2,0.901,-80.33771868,25.89841226
10700,2022,875395,Yes,87059000,"PORT OF MIAMI TUNNEL, 300 FEET EAST OF MACARTHUR CAUSEWAY",Y,Portable,6,87,Miami-Dade,6,9,54.9,25.1,0.057,-80.17626921,25.78615861
5600,2022,876130,No,87200189,"RAMP 87200189 FROM WB SR836 TO SB NW 57 AVE, 200' W OF SR 836",Y,Portable,6,87,Miami-Dade,6,8,99.9,11.8,0.038,-80.28651385,25.78484795
37500,2022,872522,No,87021000,"SR 878/SNAPPER CREEK EXPWY, 200' E SR 973/SW 87 AV",Y,Portable,6,87,Miami-Dade,6,9,64.8,2.7,0.51,-80.33602262,25.6954825
17200,2022,870131,No,87150000,"SR 997/KROME AV, 200' S SE 8 ST (FLA CITY)",Y,Portable,6,87,Miami-Dade,6,9,56.5,13.1,1.763,-80.47727507,25.46180067
80500,2022,870015,Yes,87030000,"SR 5/US-1, 600' S NE 191 ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,4.2,23.652,-80.14660487,25.949964
29000,2022,871232,No,87026000,"SR 860/MIAMI GARDENS DR, 200' W SR 817/NW 27 AV",Y,Portable,6,87,Miami-Dade,6,9,54.7,5.7,2.88,-80.24755562,25.94078362
37000,2022,875059,No,87030000,"SR 5/US-1, 200' N NE 36 ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,3,13.497,-80.18941295,25.8109537
4700,2022,870596,Yes,87075902,"SR 93/I-75, 1220' S UNDERPASS 870596 (EXPRESS LANES)",Y,Portable,6,87,Miami-Dade,6,9,99.9,0.4,2.21,-80.35029816,25.92450965
8500,2022,876082,No,87075617,"RAMP 87075617 I 75 SB ON FROM MIAMI GARDENS DRIVE, 500' S OF MIAMI GARDENS",Y,Portable,6,87,Miami-Dade,6,8,99.9,6.5,0.095,-80.35182914,25.94093114
25700,2022,870104,No,87080900,"SR 934/NE 79 ST/ONE WAY PAIR EB, 200' W NE 4 CT",Y,Portable,6,87,Miami-Dade,6,9,54.7,6.8,39.717,-80.18959249,25.84767076
8200,2022,875000,No,87140000,"SR 7/US-441/SW/NW 8 AV, 200' N SW 7 ST",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.8,0.103,-80.20748967,25.76749322
46500,2022,870552,Yes,87240000,"SR 9/SW/NW 27 AV, 200' S SR 836/DOLPHIN EXPWY",Y,Portable,6,87,Miami-Dade,6,9,56.5,7.4,2.938,-80.23937782,25.78252582
4700,2022,876018,Yes,87003022,"RAMP 87003022 FROM WB SR112 TO WB NW 40 ST, 40' W OF SR 112",Y,Portable,6,87,Miami-Dade,6,8,99.9,7.2,0.006,-80.21997072,25.81267244
66000,2022,871172,Yes,87220000,"SR 948/NW 36 ST, 843' EAST OF NW 62 AVENUE",Y,Portable,6,87,Miami-Dade,6,9,54.7,5.1,1.811,-80.29482542,25.80747781
32000,2022,870020,No,87240000,"SR 9/SW/NW 27 AV, 500' S NW 79 ST/SR 934",Y,Portable,6,87,Miami-Dade,6,9,54.7,6.9,7.229,-80.24161815,25.84470615
3900,2022,876116,Yes,87200074,"RAMP 87200074 FROM SB NW 87 AVE TO WB SR 836, 50' E OF SR 836",Y,Portable,6,87,Miami-Dade,6,8,99.9,4.5,0.213,-80.34008339,25.78207821
37500,2022,872529,No,87001000,"SR 94/KENDALL DR, 200' W SW 157 AV",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.8,2,-80.44804816,25.68426119
29000,2022,870156,No,87018000,"SR 852/COUNTY LINE RD, 400' E SR 817/NW 27 AV",Y,Portable,6,87,Miami-Dade,6,9,54.7,5.7,0.076,-80.24560171,25.97172691
5900,2022,870003,Yes,87110000,"SR 90/US-41/TAMIAMI TRL, 200' W SR 997/KROME AV",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.5,25.66,-80.4822157,25.76097999
18500,2022,871078,Yes,87047000,SW 87 AVE 200' N OF SW 94 ST,Y,Portable,6,87,Miami-Dade,6,9,56.5,2.3,2.559,-80.33546389,25.68317578
104500,2022,872232,No,87200000,"SR 836/DOLPHIN EXPWY, 800' E NW 27 AV",Y,Portable,6,87,Miami-Dade,6,8,64.8,3.8,9.864,-80.2338914,25.78354009
9600,2022,875189,No,87080000,"SR 934/71 ST, 200' W SR A1A/HARDING AV",Y,Portable,6,87,Miami-Dade,6,9,54.7,6.8,4.08,-80.12201628,25.85608502
6300,2022,876069,No,87070056,"RAMP 87070056 FROM SB US-27 TO SB KROME AVE, 300' S OF US-27",Y,Portable,6,87,Miami-Dade,6,9.5,99.9,26.4,0.057,-80.43150932,25.950894
40500,2022,870088,No,87120000,"SR 90/US-41/SW 8 ST, 200' E SW 137 AV",Y,Portable,6,87,Miami-Dade,6,9,56.5,7,4.05,-80.41635222,25.760894
39000,2022,871220,No,87052000,"SR 924/GRATIGNY DR, 400' E OF NW 24 AVE.",Y,Portable,6,87,Miami-Dade,6,9,54.7,5.5,0.346,-80.23751895,25.88269581
9000,2022,873030,No,87084500,"NE 5 ST, 150'E OF NE 2 AVE.",Y,Portable,6,87,Miami-Dade,6,9,99.9,11.8,1.022,-80.18987598,25.77909078
40500,2022,870533,Yes,87080000,"SR 934/N BAY CSWY, 450' EAST OF ADVENTURE AVE",Y,Portable,6,87,Miami-Dade,6,9,54.7,2.9,1.994,-80.15271389,25.84867855
5100,2022,876019,Yes,87003023,"RAMP 87003023 FROM EB SR112 TO SB NW 12 AVE, 250' E OF SR 112",Y,Portable,6,87,Miami-Dade,6,8,99.9,8.3,0.047,-80.21695505,25.81216137
13800,2022,870035,Yes,87062000,"SR 959/RED RD/SW 57 AV, 200' S CORAL WAY/SW 24 ST",Y,Portable,6,87,Miami-Dade,6,9,56.5,4,2.993,-80.28725028,25.74784884
288000,2022,872553,No,87270000,"SR9A/I-95 NORTH-SOUTH EXWY, 200' S OF NW 62 ST",Y,Portable,6,87,Miami-Dade,6,8,50.7,4.3,6.358,-80.20584165,25.8345896
62500,2022,870200,Yes,87090000,"SR 25/US-27/OKEECHOBEE RD, 700' SE OF HIALEAH DR",Y,Portable,6,87,Miami-Dade,6,9,54.7,6.8,13.77,-80.27870173,25.82135088
4300,2022,876471,No,87200141,"RAMP 87200141 FROM WB SR 836 TO NW 14 STREET, 100' WEST OF SR 836",Y,Portable,6,87,Miami-Dade,6,9,99.9,5.3,0.019,-80.25348539,25.7859587
12000,2022,876227,No,87260377,"RAMP 87260377 FROM NB SR826 TO EB SW 24 ST, 500' E OF SR 826",Y,Portable,6,87,Miami-Dade,6,8,99.9,4,0.095,-80.31857849,25.74702518
19900,2022,878642,No,87000192,"E 4TH AVE, 200' SOUTH OFE 8 ST(2011 OFFSYSTEM CYCLE, COUNTY LINK:144)",Y,Portable,6,87,Miami-Dade,6,9,56.5,5,0.8,-80.27353712,25.82883614
4900,2022,878105,No,87000024,"SW 216 STREET, 200' EAST OF SW 177 AVE/KROME AVE",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,1.053,-80.47762452,25.56513053
16600,2022,878183,No,87000344,"NW 79TH AVE, 200' SOUTH OF NW 36 STREET",Y,Portable,6,87,Miami-Dade,6,9,54.7,11.8,0.819,-80.32528188,25.80874572
6200,2022,878429,No,87000187,"WESTWARD DR, 200 FT W OF SHADOW WAY (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,5,0.705,-80.29420745,25.82069818
33500,2022,878329,No,87077502,"SW 117TH AVE, 200' SOUTH OF SW 72ND STREET",Y,Portable,6,87,Miami-Dade,6,9,56.5,8.2,2.004,-80.38209998,25.7001693
9800,2022,876313,No,87270182,"RAMP 87270182 FROM EB NW 62 ST TO SB I-95, 200' S OF NW 62 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,4.8,0.038,-80.20622964,25.8317375
25000,2022,878458,No,87000268,"NW 37 AVE/DOUGLAS RD, 200 FT N OF NW 181 ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,6.2,0.946,-80.26134976,25.93957254
4100,2022,878591,No,87000619,"SW 23RD AVE, 200' NORTH OFSPUR FROM SW 23 ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3,0.213,-80.21772085,25.74881892
3900,2022,876193,Yes,87260231,"RAMP 87260231 FROM SW 56 ST TO SB SR 826, 200' S OF SW 56 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,3.1,0.038,-80.31900391,25.71713098
8400,2022,878377,No,87000081,"SW 144 ST/MITCHELL, 200 FT W OF SW 79 AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.8,0.766,-80.32174219,25.63677699
12700,2022,877063,Yes,87077500,SW 117TH AVE 200 FT SOUTH OF CARIBBEAN BLVD/200TH ST,Y,Portable,6,87,Miami-Dade,6,9,56.5,2.9,0.722,-80.38049758,25.58074081
9600,2022,876371,No,87300500,"RAMP 87300500 FROM EB GRATIGNY PKWY TO SB NW 57 AV, 500' W OF GRATIGNY PKWY",Y,Portable,6,87,Miami-Dade,6,8,99.9,14.9,0.095,-80.29430073,25.89580328
3300,2022,878411,No,87000130,"SW 112 AVE, 200 FT N OF SW 58 TER (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,5.2,0.495,-80.37485766,25.71358652
16000,2022,876297,No,87260640,"RAMP 87260640 FROM NW 25 ST TO NB SR826, 600' N OF NW 25 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,24.1,0.114,-80.32081776,25.79884055
5500,2022,878720,No,87076501,"SW 248TH STREET, 700' WEST OF SW 157 AVE",Y,Portable,6,87,Miami-Dade,6,9.5,56.5,6.3,1.918,-80.44724536,25.53616072
34000,2022,878257,No,87013000,"NW 199TH ST, 200' WEST OF I-95",Y,Portable,6,87,Miami-Dade,6,9,54.7,11.8,2.594,-80.1665729,25.9641481
46000,2022,877022,No,87000181,NW 41ST STREET 500 FT WEST OF NW 97TH AVE,Y,Portable,6,87,Miami-Dade,6,9,56.5,4,0.488,-80.35378238,25.81155713
29000,2022,878357,No,87580501,"NW 7TH ST/CR-962, 200' EAST OF NW 17TH AVENUE",Y,Portable,6,87,Miami-Dade,6,9,56.5,3,1.09,-80.22182639,25.78000845
15000,2022,876355,No,87270500,"RAMP 87270500 FROM WB SW 26 ST TO NB I-95, 700' N OF SW 26 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,2.4,0.133,-80.20447938,25.75293239
1750,2022,878541,No,87000481,"SW 92 AVE, 200' NORTH OF SW 94 ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.8,0.364,-80.34370321,25.68287761
5400,2022,877006,No,87000065,"EUREKA DR/SW 184TH ST, .25 MILE WEST OF OLD CUTLER RD",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.7,2.124,-80.32017345,25.59946506
12000,2022,876269,No,87260329,"RAMP 87260329 FROM NB SR826 TO EB NW 154 ST, 200' N OF SR 826",Y,Portable,6,87,Miami-Dade,6,8,99.9,4.2,0.038,-80.32432163,25.90471016
8800,2022,878668,No,87000972,NW 19 STREET 400' WEST OF NW 102 AVE,Y,Portable,6,87,Miami-Dade,6,9,56.5,7.6,0.43,-80.36195921,25.79114369
9400,2022,878154,No,87000161,"NW & NE 14TH STREET, 200' EAST OF NW 2ND AVENUE",Y,Portable,6,87,Miami-Dade,6,9,54.7,3.5,0.55,-80.19806972,25.78815161
13600,2022,878221,No,87000488,"SW 122ND AVE, 200' SOUTH OF SW 104TH STREET",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,1.034,-80.39203829,25.67111449
11100,2022,878308,No,87064504,"SW 67TH AVE, 200' SOUTH OF NW 72ND STREET",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.1,1.024,-80.30137579,25.70318226
8300,2022,876328,No,87270197,"RAMP 87270197 FROM SB I-95 TO WB NW 103 ST, 200' S OF I-95",Y,Portable,6,87,Miami-Dade,6,8,99.9,5.7,0.038,-80.20890248,25.8708431
13000,2022,878524,No,87000444,"SW 15TH RD, 200' SOUTH OFSOUTH MIAMI AVENUE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,5.4,0.266,-80.19362453,25.75839243
7100,2022,878614,No,87083500,"S ROYAL POINCIANA BL, 200' SOUTH OFMILLER DR (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,5,0.64,-80.27239322,25.81526235
2000,2022,876413,No,87240100,"RAMP 87240100 FROM SR9 TO SR7, 200' E OF SR 9",Y,Portable,6,87,Miami-Dade,6,9,99.9,4.5,0.308,-80.21278977,25.92021769
12000,2022,876172,Yes,87200504,"RAMP 87200504 FROM NB US-1 TO EB I-395, 200' E OF US-1",Y,Portable,6,87,Miami-Dade,6,8,99.9,8,0.038,-80.18842118,25.78589645
6600,2022,878636,No,87000108,"GRANADA BLVD, 200' NORTH OFESCOBAR(2011 OFFSYSTEM CYCLE, CL:176)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.1,0.347,-80.27451528,25.73930032
26000,2022,878113,No,87000033,"SW 312TH STREET, 200' SOUTH OF NE 34 TER",Y,Portable,6,87,Miami-Dade,6,9,56.5,6.3,0.848,-80.424987,25.47766589
22000,2022,878206,No,87000451,"OLD CUTLER RD, 200' SOUTH OF SW 168TH STREET",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,2.798,-80.31037951,25.61440912
12600,2022,878438,No,87000212,"NE 10 AVE, 200 FT S OF NE 89 ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,2.3,0.595,-80.1767707,25.85638602
26500,2022,878284,No,87045503,"SW 56TH ST, 200' WEST OF SR-826",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.946,-80.31963261,25.71762716
10000,2022,876281,No,87260508,"RAMP 87260508 FROM WB NW 167 ST TO WB SR826, 100' W OF NW 167 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,9.7,0.019,-80.28009062,25.92557241
6400,2022,878469,No,87000289,"NE 12 AVE, 200 FT N OF SW 312 ST/CAMPBELL DR (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,6.3,0.537,-80.46091303,25.47785942
2400,2022,878565,No,87000522,"NW 25 ST, 200' EAST OFNW 36 AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.5,0.178,-80.25341007,25.799029
10000,2022,878300,No,87062500,"SW 57TH AVE, 200' NORTH OF OLD CUTLER RD",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.8,0.038,-80.28397393,25.66421261
2900,2022,877032,No,87000246,MIAMI LAKEWAY EAST 500 FT SOUTH OF LEWIS RD,Y,Portable,6,87,Miami-Dade,6,9,54.7,2.7,0.417,-80.30278653,25.90680319
40500,2022,877058,No,87055000,SW 72ND ST 300 FT WEST OF FLA TURNPIKE,Y,Portable,6,87,Miami-Dade,6,9,56.5,1.9,0.899,-80.3840961,25.70080879
7700,2022,876402,No,87030003,"RAMP 87030003 FROM SB US-1 TO WB NE 203 ST, 400' S OF US-1",Y,Portable,6,87,Miami-Dade,6,9,99.9,7.9,0.076,-80.14653454,25.96559448
7700,2022,878388,No,87000104,"SW 64 ST, 200 FT E OF SW 64 CT (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.1,0.741,-80.29816042,25.71112763
5300,2022,878379,No,87000089,"SW 112 ST, 200 FT E OF SW 103 CT (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.8,1.434,-80.36059321,25.66522978
20000,2022,876248,No,87260400,"RAMP 87260400 FROM NB SR826 TO EB NW 74 ST, 150' N OF SR 826",Y,Portable,6,87,Miami-Dade,6,8,99.9,12.5,0.028,-80.32165936,25.83910406
12900,2022,878715,No,87000707,"HAMMOCKS BLVD, 400 FEET NORTH OS SW 112TH ST",Y,Portable,6,87,Miami-Dade,6,9,56.5,2.5,0.678,-80.44046537,25.6639277
18300,2022,878169,No,87000224,"MEMORIAL HWY/NW 2ND AVE, 200' SOUTH OF NW 167TH STREET",Y,Portable,6,87,Miami-Dade,6,9,54.7,11.8,2.102,-80.2043222,25.9272157
11100,2022,878254,No,87000634,"NW 3RD ST, 200' EAST OF NW 2ND AVENUE",Y,Portable,6,87,Miami-Dade,6,9,56.5,5.4,0.18,-80.19723661,25.77692775
27000,2022,878345,No,87521500,"W 12TH AVE, 200' SOUTH OF NW 103RD ST/W 49TH ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,4.9,1.668,-80.30681682,25.86609499
11000,2022,876362,No,87270510,"RAMP 87270510 FROM SB I-95 TO WB NW 125 ST, 100' S OF I-95",Y,Portable,6,87,Miami-Dade,6,8,99.9,3.6,0.019,-80.20970976,25.89099004
9600,2022,878534,No,87000467,"NW 14 AVE, 200' SOUTH OF NW 16 ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.5,0.298,-80.21902153,25.789766
23500,2022,877002,No,87000016,"SW 268TH ST/MOODY DR, 0.25 MILE EAST OF SW 117TH AVE",Y,Portable,6,87,Miami-Dade,6,9.5,56.5,4.5,0.758,-80.37588582,25.51841397
20000,2022,876201,No,87260239,"RAMP 87260239 FROM SB SR826 TO WB SW 24 ST, 300' S OF SR 826",Y,Portable,6,87,Miami-Dade,6,8,99.9,4.6,0.057,-80.32080265,25.74991998
3200,2022,878392,No,87000109,"SW 32 ST, 200 FT E OF SW 81 AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,5.2,2.619,-80.32574466,25.74057857
10000,2022,876266,No,87260322,"RAMP 87260322 FROM WB GRATIGNY PKWY TO SB SR826, 200' W OF GRATIGNY PKWY",Y,Portable,6,87,Miami-Dade,6,8,99.9,15.3,0.038,-80.32328514,25.90054614
6100,2022,878722,No,87000262,"NW 159TH STREET, 500' WEST OF NE 2 AVE",Y,Portable,6,87,Miami-Dade,6,9,54.7,4.7,0.787,-80.19740973,25.92088047
20100,2022,878273,No,87033500,"NE 19TH AVE, 200' NORTH OF 175TH STREET",Y,Portable,6,87,Miami-Dade,6,9,54.7,11.8,0.805,-80.16242217,25.93753594
3500,2022,877044,Yes,87000404,"NW 10TH ST (EB), 350 FT E OF NW 3RD AVE",Y,Portable,6,87,Miami-Dade,6,9,99.9,6,1.497,-80.19904367,25.78362581
40000,2022,878359,No,87673501,"NW 36TH ST, 200' WEST OF NW 87TH AVENUE",Y,Portable,6,87,Miami-Dade,6,9,54.7,11.8,0.672,-80.33803136,25.80997415
5000,2022,876340,No,87270209,"RAMP 87270209 FROM EB NW 151 ST TO SB I-95, 300' S OF NW 151 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,3.4,0.057,-80.21039545,25.9121265
10200,2022,878549,No,87000494,"SW 128 ST, 200' WEST OF SW 112 AV (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.8,0.477,-80.37565603,25.64967582
